-0.34462761827,1.5285615315598264e-14
-0.343626301376,1.1074516026013169e-13
-0.342619596326,2.5501998990966477e-13
-0.341575222688,3.4017416466973376e-13
-0.340537423828,3.758893687293642e-13
-0.339499624968,3.9130458277031856e-13
-0.338461826107,4.1371912949401156e-13
-0.337424027247,4.4104791412892424e-13
-0.336386228387,4.552721906870058e-13
-0.335367744417,4.822512410051205e-13
-0.334327744417,5.008723015247134e-13
-0.333287744417,5.181478779118816e-13
-0.332247744417,5.339116297766715e-13
-0.331207744417,5.507573940417321e-13
-0.330167744417,5.687662018534395e-13
-0.329127744417,5.873102604712765e-13
-0.328087744417,6.064178901650538e-13
-0.327047744417,6.263213721474516e-13
-0.326007744417,6.467974644803299e-13
-0.324967744417,6.675105003616033e-13
-0.323927744417,6.884745674812044e-13
-0.322887744417,7.103192424389107e-13
-0.321847744417,7.336275875252034e-13
-0.320807744417,7.58045915060476e-13
-0.319767744417,7.834968974754264e-13
-0.318727744417,8.113346221914735e-13
-0.317687744417,8.428481659869998e-13
-0.316647744417,8.777862579178392e-13
-0.315607744417,9.15378521441694e-13
-0.314567744417,9.55064696070945e-13
-0.313527744417,9.959739968536759e-13
-0.312487744417,1.0387418425346347e-12
-0.311447744417,1.0842374250095905e-12
-0.310407744417,1.1316969750523644e-12
-0.309367744417,1.1805948057749169e-12
-0.308327744417,1.2307532834391822e-12
-0.307287744417,1.281670265846753e-12
-0.306247744417,1.3331708822222882e-12
-0.305207744417,1.385854674223811e-12
-0.304167744417,1.440315179058868e-12
-0.303127744417,1.4971549979536828e-12
-0.302087744417,1.5566317462700199e-12
-0.301047744417,1.6181176708226477e-12
-0.300007744417,1.6813045969887297e-12
-0.298967744417,1.7462526189189616e-12
-0.297927744417,1.8127842301644608e-12
-0.296887744417,1.8817967790374735e-12
-0.295847744417,1.954877145956414e-12
-0.294807744417,2.0309250950314808e-12
-0.293767744417,2.1077329476330595e-12
-0.292727744417,2.186406675820695e-12
-0.291687744417,2.269242015955674e-12
-0.290647744417,2.3551835082820627e-12
-0.289607744417,2.4412449663302366e-12
-0.288567744417,2.5283043166555794e-12
-0.287527744417,2.619621305592906e-12
-0.286487744417,2.7152032941226227e-12
-0.285447744417,2.813894617136851e-12
-0.284407744417,1.3327933199491386e-12
-0.283927744417,2.9643810551839814e-12
-0.282887744417,3.0732729484589782e-12
-0.281847744417,3.188383181916382e-12
-0.280807744417,3.3104396330347058e-12
-0.279767744417,3.4373977961786443e-12
-0.278727744417,3.5678042406390905e-12
-0.277687744417,3.70550329587306e-12
-0.276647744417,3.8516459232756525e-12
-0.275607744417,4.0035875788235185e-12
-0.274567744417,4.161793448016737e-12
-0.273527744417,4.3269343931838255e-12
-0.272487744417,4.497794786546875e-12
-0.271447744417,4.67279692374967e-12
-0.270407744417,4.850271209487327e-12
-0.269367744417,5.0300477399990466e-12
-0.268327744417,5.212524675963467e-12
-0.267287744417,5.398213523825311e-12
-0.266247744417,5.588551243659177e-12
-0.265207744417,5.782914889833686e-12
-0.264167744417,5.978849491216828e-12
-0.263127744417,6.178924374097839e-12
-0.262087744417,6.387870736999089e-12
-0.261047744417,6.607646708764236e-12
-0.260007744417,6.840703344191401e-12
-0.258967744417,7.085312785571051e-12
-0.257927744417,7.339032827872712e-12
-0.256887744417,7.605925383155685e-12
-0.255847744417,7.885756036201512e-12
-0.254807744417,8.171204732838185e-12
-0.253767744417,8.458872598292487e-12
-0.252727744417,8.752899152996352e-12
-0.251687744417,9.057093938246374e-12
-0.250647744417,9.367988949370693e-12
-0.249607744417,9.679049462082296e-12
-0.248567744417,9.993568157846943e-12
-0.247527744417,1.0315814913310145e-11
-0.246487744417,1.0642705930562494e-11
-0.245447744417,1.097405613874813e-11
-0.244407744417,1.1313986442034924e-11
-0.243367744417,1.1658946611741983e-11
-0.242327744417,1.200390101864794e-11
-0.241287744417,1.2357728775667139e-11
-0.240247744417,1.2723470696879998e-11
-0.239207744417,1.3092559313714807e-11
-0.238167744417,1.3468000783286726e-11
-0.237127744417,1.3853390230633666e-11
-0.236087744417,1.4237505291244272e-11
-0.235047744417,1.4615083661902894e-11
-0.234007744417,1.4991678176387455e-11
-0.232967744417,1.5365875753072472e-11
-0.231927744417,1.5729501422537166e-11
-0.230887744417,1.6086671383954496e-11
-0.229847744417,1.645217580251434e-11
-0.228807744417,1.6836430861756385e-11
-0.227767744417,1.7237746335899126e-11
-0.226727744417,1.7642319118840594e-11
-0.225687744417,1.8046722246457642e-11
-0.224647744417,1.8458295667381627e-11
-0.223607744417,1.8890159828814983e-11
-0.222567744417,1.4717597157760904e-12
-0.222487744417,1.9415219598770395e-11
-0.221447744417,1.994667506936253e-11
-0.220407744417,2.0463177380842993e-11
-0.219367744417,2.094678079717209e-11
-0.218327744417,2.1399246833249698e-11
-0.217287744417,2.183402567241301e-11
-0.216247744417,2.227903424004502e-11
-0.215207744417,2.274323648359604e-11
-0.214167744417,2.32111507929289e-11
-0.213127744417,2.3669883950139677e-11
-0.212087744417,2.4136148259541336e-11
-0.211047744417,2.462169595091602e-11
-0.210007744417,2.5115013523439158e-11
-0.208967744417,2.560936145873932e-11
-0.207927744417,2.611121891551203e-11
-0.206887744417,2.6622869979092354e-11
-0.205847744417,2.7134167782374464e-11
-0.204807744417,2.763807544295631e-11
-0.203767744417,2.813601479267611e-11
-0.202727744417,2.8633749795980053e-11
-0.201687744417,2.9138438051179376e-11
-0.200647744417,2.965968434449713e-11
-0.199607744417,3.021417504437746e-11
-0.198567744417,3.0823475779970855e-11
-0.197527744417,3.1486969101956726e-11
-0.196487744417,3.218772407345173e-11
-0.195447744417,3.29379123022267e-11
-0.194407744417,3.3752852730491404e-11
-0.193367744417,3.4618015137707126e-11
-0.192327744417,3.55294969220169e-11
-0.191287744417,3.650918376940548e-11
-0.190247744417,3.75606294637518e-11
-0.189207744417,3.866484545824011e-11
-0.188167744417,3.980997201165895e-11
-0.187127744417,4.1002150344689846e-11
-0.186087744417,4.2250020231297944e-11
-0.185047744417,4.355320904134584e-11
-0.184007744417,4.4932046777849867e-11
-0.182967744417,4.640518864705404e-11
-0.181927744417,4.7957505160831475e-11
-0.180887744417,1.8870700327567715e-11
-0.180487744417,5.0218010685489424e-11
-0.179447744417,5.193782206981839e-11
-0.178407744417,5.3729718649828744e-11
-0.177367744417,5.5577363363696465e-11
-0.176327744417,5.753010912301233e-11
-0.175287744417,5.968497927218367e-11
-0.174247744417,6.197455349368461e-11
-0.173207744417,6.429508923165152e-11
-0.172167744417,6.663281977690827e-11
-0.171127744417,6.899076100114022e-11
-0.170087744417,7.139820304379329e-11
-0.169047744417,7.390375316018532e-11
-0.168007744417,7.655720865740508e-11
-0.166967744417,7.936170921834843e-11
-0.165927744417,8.2306017425131e-11
-0.164887744417,8.539219214424686e-11
-0.163847744417,8.858811023904484e-11
-0.162807744417,9.187105662890124e-11
-0.161767744417,9.534360760614105e-11
-0.160727744417,9.902502535418652e-11
-0.159687744417,1.0279590862032701e-10
-0.158647744417,1.0665507160885038e-10
-0.157607744417,1.1067359229386618e-10
-0.156567744417,1.1486251269562223e-10
-0.155527744417,1.192749467999658e-10
-0.154487744417,1.2403777695795826e-10
-0.153447744417,1.2921160832672973e-10
-0.152407744417,1.3482764615748034e-10
-0.151367744417,1.4083552133771085e-10
-0.150327744417,1.4346424349517284e-10
-0.149312832703,1.4227881644981023e-10
-0.148397020284,3.729505019405875e-09
-0.147391750068,1.9671944959271408e-08
-0.146384175906,2.654016071344808e-08
-0.145376230618,2.047491108459797e-08
-0.144369870183,1.503446524316077e-08
-0.14349707319,8.935914979555683e-09
-0.142466849655,2.1905043286380487e-09
-0.14143628893,1.53358999772263e-09
-0.14042165182,2.2947752784877433e-09
-0.13938165182,2.3261170453164423e-09
-0.13836569976,5.294714964240539e-09
-0.137356785223,6.9780976330245815e-09
-0.136336887662,3.516048114333797e-09
-0.135272343952,1.8638065125072063e-09
-0.134231256705,1.4561847901166274e-09
-0.133200531527,8.340559077381618e-10
-0.132180902908,8.356797664704958e-10
-0.131102838698,1.050652770951331e-09
-0.130062838698,1.0617304765587755e-09
-0.129022838698,7.797201070727457e-10
-0.128016824012,5.735805984396855e-10
-0.126981461833,5.559696421168645e-10
-0.125941461833,6.041525895848975e-10
-0.124901461833,6.499274448381403e-10
-0.123861461833,7.424420646294702e-10
-0.122821461833,4.2252360767386623e-10
-0.122261461833,7.420844113194344e-10
-0.121208227259,7.323109837145331e-10
-0.120159698849,8.099419662416223e-10
-0.11910033387,8.346265293959341e-10
-0.118075435973,8.301163273578234e-10
-0.117061893726,8.390750561199847e-10
-0.116021893726,8.491536729692448e-10
-0.114981893726,9.015143755407698e-10
-0.113941893726,9.740532117751852e-10
-0.112901893726,1.0373739142622644e-09
-0.111861893726,1.097359250621889e-09
-0.110821893726,1.1561118705634919e-09
-0.109781893726,1.1873515369661156e-09
-0.108755138178,1.5396945592860982e-09
-0.10773626702,2.574676953240027e-09
-0.106660126661,4.313857358342976e-09
-0.105597598246,4.91483619281398e-09
